town,precinct,office,district,party,candidate,votes
Greenwich,Greenwich 7A,U.S. Senate,,REP,Linda McMahon,947
Greenwich,Greenwich 8,U.S. Senate,,REP,Linda McMahon,1763
Greenwich,Greenwich 9,U.S. Senate,,REP,Linda McMahon,1365
Greenwich,Greenwich 10,U.S. Senate,,REP,Linda McMahon,1665
Greenwich,Greenwich 10A,U.S. Senate,,REP,Linda McMahon,10
Greenwich,Greenwich 11,U.S. Senate,,REP,Linda McMahon,1255
Greenwich,Greenwich 11A,U.S. Senate,,REP,Linda McMahon,693
Greenwich,Greenwich 12,U.S. Senate,,REP,Linda McMahon,1311
Griswold,Griswold 1,U.S. Senate,,REP,Linda McMahon,755
Griswold,Griswold 2,U.S. Senate,,REP,Linda McMahon,1494
Groton,Groton 1,U.S. Senate,,REP,Linda McMahon,610
Groton,Groton 2,U.S. Senate,,REP,Linda McMahon,450
Groton,Groton 3,U.S. Senate,,REP,Linda McMahon,637
Groton,Groton 4,U.S. Senate,,REP,Linda McMahon,276
Groton,Groton 5,U.S. Senate,,REP,Linda McMahon,419
Groton,Groton 6,U.S. Senate,,REP,Linda McMahon,728
Groton,Groton 7,U.S. Senate,,REP,Linda McMahon,873
Groton,Groton 8,U.S. Senate,,REP,Linda McMahon,840
Groton,Absentee,U.S. Senate,,REP,Linda McMahon,428
Guilford,Guilford1,U.S. Senate,,REP,Linda McMahon,775
Guilford,Guilford2,U.S. Senate,,REP,Linda McMahon,1049
Guilford,Guilford3,U.S. Senate,,REP,Linda McMahon,1340
Guilford,Guilford4,U.S. Senate,,REP,Linda McMahon,1028
Guilford,Guilford5,U.S. Senate,,REP,Linda McMahon,861
Haddam,Haddam 1,U.S. Senate,,REP,Linda McMahon,1130
Haddam,Haddam 2,U.S. Senate,,REP,Linda McMahon,1067
Haddam,Haddam 3,U.S. Senate,,REP,Linda McMahon,113
Hamden,Hamden 1,U.S. Senate,,REP,Linda McMahon,563
Hamden,Hamden 2,U.S. Senate,,REP,Linda McMahon,545
Hamden,Hamden 3,U.S. Senate,,REP,Linda McMahon,250
Hamden,Hamden 4,U.S. Senate,,REP,Linda McMahon,848
Hamden,Hamden 5,U.S. Senate,,REP,Linda McMahon,398
Hamden,Hamden 5-1,U.S. Senate,,REP,Linda McMahon,29
Hamden,Hamden 6,U.S. Senate,,REP,Linda McMahon,635
Hamden,Hamden 7,U.S. Senate,,REP,Linda McMahon,958
Hamden,Hamden 8,U.S. Senate,,REP,Linda McMahon,1158
Hamden,Hamden 8-1,U.S. Senate,,REP,Linda McMahon,139
Hamden,Hamden 9,U.S. Senate,,REP,Linda McMahon,1138
Hamden,Hamden 10,U.S. Senate,,REP,Linda McMahon,666
Hamden,Hamden 10-1,U.S. Senate,,REP,Linda McMahon,171
Hampton,Hampton,U.S. Senate,,REP,Linda McMahon,442
Hartford,Hartford 1,U.S. Senate,,REP,Linda McMahon,103
Hartford,Hartford 2,U.S. Senate,,REP,Linda McMahon,81
Hartford,Hartford 3,U.S. Senate,,REP,Linda McMahon,171
Hartford,Hartford 4,U.S. Senate,,REP,Linda McMahon,222
Hartford,Hartford 5,U.S. Senate,,REP,Linda McMahon,194
Hartford,Hartford 6,U.S. Senate,,REP,Linda McMahon,69
Hartford,Hartford 7,U.S. Senate,,REP,Linda McMahon,87
Hartford,Hartford 8,U.S. Senate,,REP,Linda McMahon,161
Hartford,Hartford 9,U.S. Senate,,REP,Linda McMahon,38
Hartford,Hartford 10,U.S. Senate,,REP,Linda McMahon,52
Hartford,Hartford 11,U.S. Senate,,REP,Linda McMahon,58
Hartford,Hartford 12,U.S. Senate,,REP,Linda McMahon,162
Hartford,Hartford 13,U.S. Senate,,REP,Linda McMahon,149
Hartford,Hartford 14,U.S. Senate,,REP,Linda McMahon,215
Hartford,Hartford 15,U.S. Senate,,REP,Linda McMahon,319
Hartford,Hartford 16,U.S. Senate,,REP,Linda McMahon,241
Hartford,Hartford 17,U.S. Senate,,REP,Linda McMahon,150
Hartford,Hartford 18,U.S. Senate,,REP,Linda McMahon,241
Hartford,Hartford 19,U.S. Senate,,REP,Linda McMahon,132
Hartford,Hartford 20,U.S. Senate,,REP,Linda McMahon,132
Hartford,Hartford 21,U.S. Senate,,REP,Linda McMahon,136
Hartford,Hartford 22,U.S. Senate,,REP,Linda McMahon,133
Hartford,Hartford 23,U.S. Senate,,REP,Linda McMahon,21
Hartford,Hartford 24,U.S. Senate,,REP,Linda McMahon,106
Hartland,Hartland,U.S. Senate,,REP,Linda McMahon,770
Harwinton,Harwinton8,U.S. Senate,,REP,Linda McMahon,469
Harwinton,Harwinton 31,U.S. Senate,,REP,Linda McMahon,1445
Hebron,Hebron,U.S. Senate,,REP,Linda McMahon,2591
Kent,Kent,U.S. Senate,,REP,Linda McMahon,583
Killingly,Killingly 1,U.S. Senate,,REP,Linda McMahon,403
Killingly,Killingly 2-44,U.S. Senate,,REP,Linda McMahon,291
Killingly,Killingly 2-51,U.S. Senate,,REP,Linda McMahon,244
Killingly,Killingly 3,U.S. Senate,,REP,Linda McMahon,885
Killingly,Killingly 4-44,U.S. Senate,,REP,Linda McMahon,504
Killingly,Killingly 4-51,U.S. Senate,,REP,Linda McMahon,256
Killingly,Killingly 5,U.S. Senate,,REP,Linda McMahon,195
Killingworth,Killingworth,U.S. Senate,,REP,Linda McMahon,1874
Lebanon,Lebanon1,U.S. Senate,,REP,Linda McMahon,1150
Lebanon,Lebanon2,U.S. Senate,,REP,Linda McMahon,518
Ledyard,Ledyard1,U.S. Senate,,REP,Linda McMahon,1694
Ledyard,Ledyard2,U.S. Senate,,REP,Linda McMahon,887
Ledyard,Ledyard3,U.S. Senate,,REP,Linda McMahon,536
Lisbon,Lisbon1,U.S. Senate,,REP,Linda McMahon,329
Lisbon,Lisbon 2,U.S. Senate,,REP,Linda McMahon,603
Litchfield,Litchfield 1,U.S. Senate,,REP,Linda McMahon,1484
Litchfield,Litchfield 2,U.S. Senate,,REP,Linda McMahon,462
Litchfield,Litchfield 3,U.S. Senate,,REP,Linda McMahon,423
Litchfield,Litchfield 4,U.S. Senate,,REP,Linda McMahon,114
Lyme,Lyme,U.S. Senate,,REP,Linda McMahon,597
Madison,Madison 1,U.S. Senate,,REP,Linda McMahon,2567
Madison,Madison 2,U.S. Senate,,REP,Linda McMahon,2400
Manchester,Manchester 1,U.S. Senate,,REP,Linda McMahon,582
Manchester,Manchester 2,U.S. Senate,,REP,Linda McMahon,1219
Manchester,Manchester 3,U.S. Senate,,REP,Linda McMahon,1228
Manchester,Manchester 4,U.S. Senate,,REP,Linda McMahon,1056
Manchester,Manchester 5,U.S. Senate,,REP,Linda McMahon,1357
Manchester,Manchester 6,U.S. Senate,,REP,Linda McMahon,1069
Manchester,Manchester 7,U.S. Senate,,REP,Linda McMahon,1115
Manchester,Manchester 8,U.S. Senate,,REP,Linda McMahon,750
Mansfield,Mansfield 1,U.S. Senate,,REP,Linda McMahon,1114
Mansfield,Mansfield 2,U.S. Senate,,REP,Linda McMahon,391
Mansfield,Mansfield 3,U.S. Senate,,REP,Linda McMahon,496
Mansfield,Mansfield 4,U.S. Senate,,REP,Linda McMahon,403
Marlborough,Marlborough,U.S. Senate,,REP,Linda McMahon,1728
Meridien,Meriden 1,U.S. Senate,,REP,Linda McMahon,523
Meridien,Meriden 2,U.S. Senate,,REP,Linda McMahon,178
Meridien,Meriden 3,U.S. Senate,,REP,Linda McMahon,476
Meridien,Meriden 4,U.S. Senate,,REP,Linda McMahon,146
Meridien,Meriden 5,U.S. Senate,,REP,Linda McMahon,183
Meridien,Meriden 6,U.S. Senate,,REP,Linda McMahon,540
Meridien,Meriden 7,U.S. Senate,,REP,Linda McMahon,394
Meridien,Meriden 8,U.S. Senate,,REP,Linda McMahon,818
Meridien,Meriden 9,U.S. Senate,,REP,Linda McMahon,532
Meridien,Meriden 10,U.S. Senate,,REP,Linda McMahon,759
Meridien,Meriden 11,U.S. Senate,,REP,Linda McMahon,1135
Meridien,Meriden 12,U.S. Senate,,REP,Linda McMahon,1044
Meridien,Meriden 13,U.S. Senate,,REP,Linda McMahon,772
Middlebury,Middlebury1,U.S. Senate,,REP,Linda McMahon,1612
Middlebury,Middlebury 2,U.S. Senate,,REP,Linda McMahon,1005
Middlefield,Middlefield,U.S. Senate,,REP,Linda McMahon,1165
Middletown,Middletown 1,U.S. Senate,,REP,Linda McMahon,252
Middletown,Middletown 2,U.S. Senate,,REP,Linda McMahon,75
Middletown,Middletown 3,U.S. Senate,,REP,Linda McMahon,244
Middletown,Middletown 4,U.S. Senate,,REP,Linda McMahon,662
Middletown,Middletown 5,U.S. Senate,,REP,Linda McMahon,820
Middletown,Middletown 6,U.S. Senate,,REP,Linda McMahon,555
Middletown,Middletown 7,U.S. Senate,,REP,Linda McMahon,340
Middletown,Middletown 8,U.S. Senate,,REP,Linda McMahon,66
Middletown,Middletown 9,U.S. Senate,,REP,Linda McMahon,655
Middletown,Middletown 10,U.S. Senate,,REP,Linda McMahon,514
Middletown,Middletown 11,U.S. Senate,,REP,Linda McMahon,727
Middletown,Middletown 12,U.S. Senate,,REP,Linda McMahon,629
Middletown,Middletown 13,U.S. Senate,,REP,Linda McMahon,288
Middletown,Middletown 14,U.S. Senate,,REP,Linda McMahon,149
Middletown,Absentee,U.S. Senate,,REP,Linda McMahon,494
Milford,Milford - Live Oaks,U.S. Senate,,REP,Linda McMahon,423
Milford,Milford - Orange Avenue,U.S. Senate,,REP,Linda McMahon,1661
Milford,Milford - Kennedy 118,U.S. Senate,,REP,Linda McMahon,549
Milford,Milford - Kennedy 119,U.S. Senate,,REP,Linda McMahon,728
Milford,Milford - Meadowside,U.S. Senate,,REP,Linda McMahon,192
Milford,Milford - West Shore,U.S. Senate,,REP,Linda McMahon,1181
Milford,Milford - Egan,U.S. Senate,,REP,Linda McMahon,786
Milford,Milford - Foran 117,U.S. Senate,,REP,Linda McMahon,1495
Milford,Milford - Foran 119,U.S. Senate,,REP,Linda McMahon,844
Milford,Milford - Harborside 118,U.S. Senate,,REP,Linda McMahon,701
Milford,Milford - Harborside 119,U.S. Senate,,REP,Linda McMahon,1757
Monroe,Monroe 1,U.S. Senate,,REP,Linda McMahon,1900
Monroe,Monroe 2,U.S. Senate,,REP,Linda McMahon,832
Monroe,Monroe 3,U.S. Senate,,REP,Linda McMahon,988
Monroe,Monroe 4,U.S. Senate,,REP,Linda McMahon,1960
Montville,Montville 1,U.S. Senate,,REP,Linda McMahon,349
Montville,Montville 2,U.S. Senate,,REP,Linda McMahon,501
Montville,Montville 3,U.S. Senate,,REP,Linda McMahon,496
Montville,Montville 4,U.S. Senate,,REP,Linda McMahon,1220
Montville,Montville 5,U.S. Senate,,REP,Linda McMahon,304
Montville,Montville 6,U.S. Senate,,REP,Linda McMahon,292
Morris,Morris,U.S. Senate,,REP,Linda McMahon,773
Naugatuck,Naugatuck 1-1,U.S. Senate,,REP,Linda McMahon,222
Naugatuck,Naugatuck 1-2,U.S. Senate,,REP,Linda McMahon,1143
Naugatuck,Naugatuck 1-3,U.S. Senate,,REP,Linda McMahon,505
Naugatuck,Naugatuck 2-1,U.S. Senate,,REP,Linda McMahon,970
Naugatuck,Naugatuck 2-2,U.S. Senate,,REP,Linda McMahon,242
Naugatuck,Naugatuck 2-3,U.S. Senate,,REP,Linda McMahon,926
Naugatuck,Naugatuck 3-1,U.S. Senate,,REP,Linda McMahon,721
Naugatuck,Naugatuck 3-2,U.S. Senate,,REP,Linda McMahon,1272
Naugatuck,Naugatuck 3-3,U.S. Senate,,REP,Linda McMahon,241
New Britain,New Britain 1,U.S. Senate,,REP,Linda McMahon,490
New Britain,New Britain 2,U.S. Senate,,REP,Linda McMahon,341
New Britain,New Britain 3,U.S. Senate,,REP,Linda McMahon,261
New Britain,New Britain 4,U.S. Senate,,REP,Linda McMahon,121
New Britain,New Britain 5,U.S. Senate,,REP,Linda McMahon,113
New Britain,New Britain 5-1,U.S. Senate,,REP,Linda McMahon,25
New Britain,New Britain 5-2,U.S. Senate,,REP,Linda McMahon,17
New Britain,New Britain 6,U.S. Senate,,REP,Linda McMahon,206
New Britain,New Britain 7,U.S. Senate,,REP,Linda McMahon,230
New Britain,New Britain 8,U.S. Senate,,REP,Linda McMahon,229
New Britain,New Britain 9,U.S. Senate,,REP,Linda McMahon,300
New Britain,New Britain 10,U.S. Senate,,REP,Linda McMahon,293
New Britain,New Britain 11,U.S. Senate,,REP,Linda McMahon,517
New Britain,New Britain 12,U.S. Senate,,REP,Linda McMahon,857
New Britain,New Britain 13,U.S. Senate,,REP,Linda McMahon,311
New Britain,New Britain 14,U.S. Senate,,REP,Linda McMahon,460
New Britain,New Britain 15,U.S. Senate,,REP,Linda McMahon,755
New Canaan,New Canaan 1,U.S. Senate,,REP,Linda McMahon,3699
New Canaan,New Canaan 2,U.S. Senate,,REP,Linda McMahon,1930
New Canaan,New Canaan 3,U.S. Senate,,REP,Linda McMahon,1083
New Fairfield,New Fairfield 108,U.S. Senate,,REP,Linda McMahon,3628
New Fairfield,New Fairfield 138,U.S. Senate,,REP,Linda McMahon,626
New Hartford,New Hartford 1,U.S. Senate,,REP,Linda McMahon,1003
New Hartford,New Hartford 2,U.S. Senate,,REP,Linda McMahon,1167
New Haven,New Haven 1,U.S. Senate,,REP,Linda McMahon,190
New Haven,New Haven 2,U.S. Senate,,REP,Linda McMahon,108
New Haven,New Haven 3-1,U.S. Senate,,REP,Linda McMahon,52
New Haven,New Haven 3-2,U.S. Senate,,REP,Linda McMahon,25
New Haven,New Haven 4-1,U.S. Senate,,REP,Linda McMahon,78
New Haven,New Haven 4-2,U.S. Senate,,REP,Linda McMahon,26
New Haven,New Haven 5,U.S. Senate,,REP,Linda McMahon,99
New Haven,New Haven 6-2,U.S. Senate,,REP,Linda McMahon,88
New Haven,New Haven 6-3,U.S. Senate,,REP,Linda McMahon,18
New Haven,New Haven 7-2,U.S. Senate,,REP,Linda McMahon,223
New Haven,New Haven 8-1,U.S. Senate,,REP,Linda McMahon,37
New Haven,New Haven 8-2,U.S. Senate,,REP,Linda McMahon,152
New Haven,New Haven 9,U.S. Senate,,REP,Linda McMahon,161
New Haven,New Haven 10,U.S. Senate,,REP,Linda McMahon,214
New Haven,New Haven 11-1,U.S. Senate,,REP,Linda McMahon,140
New Haven,New Haven 11-2,U.S. Senate,,REP,Linda McMahon,56
New Haven,New Haven 11-3,U.S. Senate,,REP,Linda McMahon,57
New Haven,New Haven 12-1,U.S. Senate,,REP,Linda McMahon,60
New Haven,New Haven 12-2,U.S. Senate,,REP,Linda McMahon,196
New Haven,New Haven 13,U.S. Senate,,REP,Linda McMahon,237
New Haven,New Haven 14,U.S. Senate,,REP,Linda McMahon,105
New Haven,New Haven 15,U.S. Senate,,REP,Linda McMahon,80
New Haven,New Haven 16,U.S. Senate,,REP,Linda McMahon,87
New Haven,New Haven 17,U.S. Senate,,REP,Linda McMahon,386
New Haven,New Haven 18,U.S. Senate,,REP,Linda McMahon,637
New Haven,New Haven 19-1,U.S. Senate,,REP,Linda McMahon,44
New Haven,New Haven 19-2,U.S. Senate,,REP,Linda McMahon,89
New Haven,New Haven 20,U.S. Senate,,REP,Linda McMahon,60
New Haven,New Haven 21,U.S. Senate,,REP,Linda McMahon,32
New Haven,New Haven 22-1,U.S. Senate,,REP,Linda McMahon,63
New Haven,New Haven 22-2,U.S. Senate,,REP,Linda McMahon,26
New Haven,New Haven 23,U.S. Senate,,REP,Linda McMahon,52
New Haven,New Haven 24,U.S. Senate,,REP,Linda McMahon,109
New Haven,New Haven 25,U.S. Senate,,REP,Linda McMahon,330
New Haven,New Haven 26,U.S. Senate,,REP,Linda McMahon,295
New Haven,New Haven 27,U.S. Senate,,REP,Linda McMahon,161
New Haven,New Haven 28,U.S. Senate,,REP,Linda McMahon,130
New Haven,New Haven 29,U.S. Senate,,REP,Linda McMahon,95
New Haven,New Haven 30-1,U.S. Senate,,REP,Linda McMahon,67
New Haven,New Haven 30-2,U.S. Senate,,REP,Linda McMahon,64
New London,New London 1,U.S. Senate,,REP,Linda McMahon,637
New London,New London 2,U.S. Senate,,REP,Linda McMahon,644
New London,New London 3,U.S. Senate,,REP,Linda McMahon,557
New Milford,New Milford 1,U.S. Senate,,REP,Linda McMahon,1344
New Milford,New Milford 2,U.S. Senate,,REP,Linda McMahon,780
New Milford,New Milford 3,U.S. Senate,,REP,Linda McMahon,610
New Milford,New Milford 4,U.S. Senate,,REP,Linda McMahon,407
New Milford,New Milford 5,U.S. Senate,,REP,Linda McMahon,1073
New Milford,New Milford 6,U.S. Senate,,REP,Linda McMahon,1185
New Milford,New Milford 7,U.S. Senate,,REP,Linda McMahon,948
Newington,Newington 1,U.S. Senate,,REP,Linda McMahon,874
Newington,Newington 2,U.S. Senate,,REP,Linda McMahon,1207
Newington,Newington 3,U.S. Senate,,REP,Linda McMahon,577
Newington,Newington 4,U.S. Senate,,REP,Linda McMahon,636
Newington,Newington 5,U.S. Senate,,REP,Linda McMahon,676
Newington,Newington 6,U.S. Senate,,REP,Linda McMahon,788
Newington,Newington 7,U.S. Senate,,REP,Linda McMahon,615
Newington,Newington 8,U.S. Senate,,REP,Linda McMahon,534
Newtown,Newtown 1,U.S. Senate,,REP,Linda McMahon,2305
Newtown,Newtown 1-5,U.S. Senate,,REP,Linda McMahon,95
Newtown,Newtown 2,U.S. Senate,,REP,Linda McMahon,2539
Newtown,Newtown 3-1,U.S. Senate,,REP,Linda McMahon,1328
Newtown,Newtown 3-2,U.S. Senate,,REP,Linda McMahon,923
Newtown,Newtown 3-5,U.S. Senate,,REP,Linda McMahon,221
Norfolk,Norfolk,U.S. Senate,,REP,Linda McMahon,367
North Branford,North Branford 1,U.S. Senate,,REP,Linda McMahon,1699
North Branford,North Branford 2,U.S. Senate,,REP,Linda McMahon,1685
NorthCanaan,NorthCanaan,U.S. Senate,,REP,Linda McMahon,576
North Haven,North Haven 1,U.S. Senate,,REP,Linda McMahon,1081
North Haven,North Haven 2,U.S. Senate,,REP,Linda McMahon,1243
North Haven,North Haven 3-11,U.S. Senate,,REP,Linda McMahon,663
North Haven,North Haven 3-34,U.S. Senate,,REP,Linda McMahon,468
North Haven,North Haven 4,U.S. Senate,,REP,Linda McMahon,694
North Haven,North Haven 5,U.S. Senate,,REP,Linda McMahon,1364
NorthStonington,NorthStonington,U.S. Senate,,REP,Linda McMahon,1271
Norwalk,Norwalk 137A,U.S. Senate,,REP,Linda McMahon,1614
Norwalk,Norwalk 137B,U.S. Senate,,REP,Linda McMahon,425
Norwalk,Norwalk 137C,U.S. Senate,,REP,Linda McMahon,1184
Norwalk,Norwalk 140A,U.S. Senate,,REP,Linda McMahon,686
Norwalk,Norwalk 140B,U.S. Senate,,REP,Linda McMahon,494
Norwalk,Norwalk 140C,U.S. Senate,,REP,Linda McMahon,274
Norwalk,Norwalk 141A,U.S. Senate,,REP,Linda McMahon,1461
Norwalk,Norwalk 142A,U.S. Senate,,REP,Linda McMahon,1667
Norwalk,Norwalk 142B,U.S. Senate,,REP,Linda McMahon,1516
Norwalk,Norwalk 142C,U.S. Senate,,REP,Linda McMahon,1295
Norwalk,Norwalk 143A,U.S. Senate,,REP,Linda McMahon,970
Norwalk,Norwalk 143B,U.S. Senate,,REP,Linda McMahon,1422
Norwich,Norwich 1,U.S. Senate,,REP,Linda McMahon,606
Norwich,Norwich 2,U.S. Senate,,REP,Linda McMahon,1048
Norwich,Norwich 3,U.S. Senate,,REP,Linda McMahon,421
Norwich,Norwich 4,U.S. Senate,,REP,Linda McMahon,1256
Norwich,Norwich 5,U.S. Senate,,REP,Linda McMahon,915
OldLyme,OldLyme,U.S. Senate,,REP,Linda McMahon,1898
Old Saybrook,Old Saybrook 1,U.S. Senate,,REP,Linda McMahon,1170
Old Saybrook,Old Saybrook 2,U.S. Senate,,REP,Linda McMahon,1538
Orange,Orange 1,U.S. Senate,,REP,Linda McMahon,2221
Orange,Orange 2,U.S. Senate,,REP,Linda McMahon,834
Orange,Orange 3,U.S. Senate,,REP,Linda McMahon,955
Oxford,Oxford,U.S. Senate,,REP,Linda McMahon,3974
Plainfield,Plainfield 1-44,U.S. Senate,,REP,Linda McMahon,491
Plainfield,Plainfield 1-45,U.S. Senate,,REP,Linda McMahon,575
Plainfield,Plainfield 2,U.S. Senate,,REP,Linda McMahon,356
Plainfield,Plainfield 3,U.S. Senate,,REP,Linda McMahon,828
Plainfield,Plainfield 4,U.S. Senate,,REP,Linda McMahon,222
Plainfield,Plainfield Absentee,U.S. Senate,,REP,Linda McMahon,60
Plainville,Plainville 1,U.S. Senate,,REP,Linda McMahon,962
Plainville,Plainville 2,U.S. Senate,,REP,Linda McMahon,947
Plainville,Plainville 3,U.S. Senate,,REP,Linda McMahon,702
Plainville,Plainville 4,U.S. Senate,,REP,Linda McMahon,822
Plymouth,Plymouth 1,U.S. Senate,,REP,Linda McMahon,1321
Plymouth,Plymouth 2,U.S. Senate,,REP,Linda McMahon,1560
Pomfret,Pomfret,U.S. Senate,,REP,Linda McMahon,1038
Portland,Portland,U.S. Senate,,REP,Linda McMahon,2224
Preston,Preston,U.S. Senate,,REP,Linda McMahon,1131
Prospect,Prospect,U.S. Senate,,REP,Linda McMahon,3308
Putnam,Putnam 1,U.S. Senate,,REP,Linda McMahon,969
Putnam,Putnam 2,U.S. Senate,,REP,Linda McMahon,586
Putnam,Absentee,U.S. Senate,,REP,Linda McMahon,85
Redding,Redding2,U.S. Senate,,REP,Linda McMahon,1655
Redding,Redding 135,U.S. Senate,,REP,Linda McMahon,850
Ridgefield,Ridgefield 1,U.S. Senate,,REP,Linda McMahon,2296
Ridgefield,Ridgefield 2,U.S. Senate,,REP,Linda McMahon,2046
Ridgefield,Ridgefield 3,U.S. Senate,,REP,Linda McMahon,1666
Ridgefield,Ridgefield 4,U.S. Senate,,REP,Linda McMahon,334
Ridgefield,Absentee,U.S. Senate,,REP,Linda McMahon,944
Rocky Hill,Rocky Hill 1,U.S. Senate,,REP,Linda McMahon,2004
Rocky Hill,Rocky Hill 2,U.S. Senate,,REP,Linda McMahon,1078
Rocky Hill,Rocky Hill 3,U.S. Senate,,REP,Linda McMahon,956
Roxbury,Roxbury,U.S. Senate,,REP,Linda McMahon,687
Salem,Salem,U.S. Senate,,REP,Linda McMahon,1027
Salisbury,Salisbury,U.S. Senate,,REP,Linda McMahon,662
Scotland,Scotland,U.S. Senate,,REP,Linda McMahon,411
Seymour,Seymour 1,U.S. Senate,,REP,Linda McMahon,1742
Seymour,Seymour 2,U.S. Senate,,REP,Linda McMahon,937
Seymour,Seymour 3,U.S. Senate,,REP,Linda McMahon,1091
Sharon,Sharon,U.S. Senate,,REP,Linda McMahon,527
Shelton,Shelton 1,U.S. Senate,,REP,Linda McMahon,2936
Shelton,Shelton 2,U.S. Senate,,REP,Linda McMahon,2058
Shelton,Shelton 2-1,U.S. Senate,,REP,Linda McMahon,453
Shelton,Shelton 3,U.S. Senate,,REP,Linda McMahon,2014
Shelton,Shelton 4,U.S. Senate,,REP,Linda McMahon,2707
Sherman,Sherman,U.S. Senate,,REP,Linda McMahon,1047
Simsbury,Simsbury 1,U.S. Senate,,REP,Linda McMahon,2097
Simsbury,Simsbury 2,U.S. Senate,,REP,Linda McMahon,2069
Simsbury,Simsbury 3,U.S. Senate,,REP,Linda McMahon,1615
Simsbury,Simsbury 4,U.S. Senate,,REP,Linda McMahon,854
Somers,Somers,U.S. Senate,,REP,Linda McMahon,2726
South Windsor,South Windsor 1,U.S. Senate,,REP,Linda McMahon,340
South Windsor,South Windsor 2,U.S. Senate,,REP,Linda McMahon,1058
South Windsor,South Windsor 3,U.S. Senate,,REP,Linda McMahon,1703
South Windsor,South Windsor 4,U.S. Senate,,REP,Linda McMahon,1028
South Windsor,South Windsor 5,U.S. Senate,,REP,Linda McMahon,1652
Southbury,Southbury 1,U.S. Senate,,REP,Linda McMahon,1692
Southbury,Southbury 2,U.S. Senate,,REP,Linda McMahon,3262
Southbury,Southbury 3,U.S. Senate,,REP,Linda McMahon,1050
Southington,Southington 1,U.S. Senate,,REP,Linda McMahon,1433
Southington,Southington 2,U.S. Senate,,REP,Linda McMahon,1043
Southington,Southington 3,U.S. Senate,,REP,Linda McMahon,1199
Southington,Southington 4,U.S. Senate,,REP,Linda McMahon,724
Southington,Southington 5,U.S. Senate,,REP,Linda McMahon,1258
Southington,Southington 6,U.S. Senate,,REP,Linda McMahon,957
Southington,Southington 7,U.S. Senate,,REP,Linda McMahon,956
Southington,Southington 8,U.S. Senate,,REP,Linda McMahon,957
Southington,Southington 9,U.S. Senate,,REP,Linda McMahon,455
Southington,Southington 10,U.S. Senate,,REP,Linda McMahon,858
Southington,Southington 11,U.S. Senate,,REP,Linda McMahon,1061
Sprague,Sprague,U.S. Senate,,REP,Linda McMahon,666
Stafford,Stafford 1,U.S. Senate,,REP,Linda McMahon,798
Stafford,Stafford 2,U.S. Senate,,REP,Linda McMahon,969
Stafford,Stafford 3,U.S. Senate,,REP,Linda McMahon,870
Stamford,Stamford1,U.S. Senate,,REP,Linda McMahon,1094
Stamford,Stamford2,U.S. Senate,,REP,Linda McMahon,399
Stamford,Stamford3,U.S. Senate,,REP,Linda McMahon,751
Stamford,Stamford4,U.S. Senate,,REP,Linda McMahon,476
Stamford,Stamford5,U.S. Senate,,REP,Linda McMahon,577
Stamford,Stamford6,U.S. Senate,,REP,Linda McMahon,881
Stamford,Stamford7,U.S. Senate,,REP,Linda McMahon,314
Stamford,Stamford8,U.S. Senate,,REP,Linda McMahon,112
Stamford,Stamford9,U.S. Senate,,REP,Linda McMahon,526
Stamford,Stamford10,U.S. Senate,,REP,Linda McMahon,320
Stamford,Stamford11,U.S. Senate,,REP,Linda McMahon,273
Stamford,Stamford12,U.S. Senate,,REP,Linda McMahon,397
Stamford,Stamford13,U.S. Senate,,REP,Linda McMahon,937
