county,town,office,district,party,candidate,votes
Tolland,Hebron,State House,55,Rep,Pamela Z. Sawyer,3923
Litchfield,Kent,President,,Rep,John McCain,591
Litchfield,Kent,President,,Dem,Barack Obama,1172
Litchfield,Kent,President,,Ind,Ralph Nader,19
Litchfield,Kent,President,,write-in,Chuck Baldwin,0
Litchfield,Kent,President,,write-in,Roger Calero,0
Litchfield,Kent,President,,write-in,Cynthia McKinney,0
Litchfield,Kent,President,,write-in,Stewart Moore,0
Litchfield,Kent,US House,5,Rep,David J. Cappiello,555
Litchfield,Kent,US House,5,Dem,Chris Murphy,1013
Litchfield,Kent,US House,5,Ind,Thomas L. Winn,8
Litchfield,Kent,US House,5,Green,Harold H. Burbank II,7
Litchfield,Kent,US House,5,WF,Chris Murphy,88
Litchfield,Kent,US House,5,write-in,Walter Gengarelly,0
Litchfield,Kent,State Senate,30,Rep,Andrew Roraback,963
Litchfield,Kent,State Senate,30,Dem,Michael J. Renzullo,622
Litchfield,Kent,State Senate,30,WF,Michael J. Renzullo,33
Litchfield,Kent,State House,108,Rep,Mary Ann Carson,986
Windham,Killingly,President,,Rep,John McCain,2815
Windham,Killingly,President,,Dem,Barack Obama,3629
Windham,Killingly,President,,Ind,Ralph Nader,126
Windham,Killingly,President,,write-in,Chuck Baldwin,1
Windham,Killingly,President,,write-in,Roger Calero,0
Windham,Killingly,President,,write-in,Cynthia McKinney,0
Windham,Killingly,President,,write-in,Stewart Moore,0
Windham,Killingly,US House,2,Rep,Sean Sullivan,1884
Windham,Killingly,US House,2,Dem,Joe Courtney,3590
Windham,Killingly,US House,2,Green,Scott Deshefy,110
Windham,Killingly,US House,2,WF,Joe Courtney,208
Windham,Killingly,US House,2,write-in,Todd Vachon,0
Windham,Killingly,State Senate,29,Rep,Harry Carboni,1574
Windham,Killingly,State Senate,29,Dem,Donald E. Williams,3883
Windham,Killingly,State Senate,29,WF,Donald E. Williams,459
Windham,Killingly Part,State House,44,Rep,Angeline Kwasny,1149
Windham,Killingly Part,State House,44,Dem,Mae Flexer,2763
Windham,Killingly Part,State House,51,Rep,Shawn T. Johnston,912
Windham,Killingly Part,State House,51,Dem,Shawn T. Johnston,1017
Middlesex,Killingworth,President,,Rep,John McCain,1728
Middlesex,Killingworth,President,,Dem,Barack Obama,2169
Middlesex,Killingworth,President,,Ind,Ralph Nader,34
Middlesex,Killingworth,President,,write-in,Chuck Baldwin,1
Middlesex,Killingworth,President,,write-in,Roger Calero,0
Middlesex,Killingworth,President,,write-in,Cynthia McKinney,0
Middlesex,Killingworth,President,,write-in,Stewart Moore,0
Middlesex,Killingworth,US House,2,Rep,Sean Sullivan,1469
Middlesex,Killingworth,US House,2,Dem,Joe Courtney,2074
Middlesex,Killingworth,US House,2,Green,Scott Deshefy,81
Middlesex,Killingworth,US House,2,WF,Joe Courtney,69
Middlesex,Killingworth,US House,2,write-in,Todd Vachon,0
Middlesex,Killingworth,State Senate,12,Rep,Ryan Suerth,1539
Middlesex,Killingworth,State Senate,12,Dem,Edward Meyer,2106
Middlesex,Killingworth,State House,35,Dem,Brian J. O'Connor,2547
New London,Lebanon,President,,Rep,John McCain,1691
New London,Lebanon,President,,Dem,Barack Obama,2103
New London,Lebanon,President,,Ind,Ralph Nader,74
New London,Lebanon,President,,write-in,Chuck Baldwin,0
New London,Lebanon,President,,write-in,Roger Calero,0
New London,Lebanon,President,,write-in,Cynthia McKinney,0
New London,Lebanon,President,,write-in,Stewart Moore,0
New London,Lebanon,US House,2,Rep,Sean Sullivan,1179
New London,Lebanon,US House,2,Dem,Joe Courtney,2002
New London,Lebanon,US House,2,Green,Scott Deshefy,146
New London,Lebanon,US House,2,WF,Joe Courtney,247
New London,Lebanon,US House,2,write-in,Todd Vachon,0
New London,Lebanon,State Senate,19,Dem,Edith G. Prague,2472
New London,Lebanon,State Senate,19,WF,Edith G. Prague,443
New London,Lebanon,State House,139,Dem,Kevin Ryan,2596
New London,Ledyard,President,,Rep,John McCain,3549
New London,Ledyard,President,,Dem,Barack Obama,3978
New London,Ledyard,President,,Ind,Ralph Nader,70
New London,Ledyard,President,,write-in,Chuck Baldwin,7
New London,Ledyard,President,,write-in,Roger Calero,0
New London,Ledyard,President,,write-in,Cynthia McKinney,0
New London,Ledyard,President,,write-in,Stewart Moore,0
New London,Ledyard,US House,2,Rep,Sean Sullivan,2804
New London,Ledyard,US House,2,Dem,Joe Courtney,4103
New London,Ledyard,US House,2,Green,Scott Deshefy,122
New London,Ledyard,US House,2,WF,Joe Courtney,0
New London,Ledyard,US House,2,write-in,Todd Vachon,0
New London,Ledyard,State Senate,19,Dem,Edith G. Prague,5065
New London,Ledyard,State Senate,19,WF,Edith G. Prague,204
New London,Ledyard,State House,42,Dem,Tom Reynolds,5271
New London,Lisbon,President,,Rep,John McCain,938
New London,Lisbon,President,,Dem,Barack Obama,1277
New London,Lisbon,President,,Ind,Ralph Nader,44
New London,Lisbon,President,,write-in,Chuck Baldwin,0
New London,Lisbon,President,,write-in,Roger Calero,0
New London,Lisbon,President,,write-in,Cynthia McKinney,0
New London,Lisbon,President,,write-in,Stewart Moore,0
New London,Lisbon,US House,2,Rep,Sean Sullivan,593
New London,Lisbon,US House,2,Dem,Joe Courtney,1218
New London,Lisbon,US House,2,Green,Scott Deshefy,23
New London,Lisbon,US House,2,WF,Joe Courtney,209
New London,Lisbon,US House,2,write-in,Todd Vachon,0
New London,Lisbon,State Senate,19,Dem,Edith G. Prague,1365
New London,Lisbon,State Senate,19,WF,Edith G. Prague,308
New London,Lisbon,State House,45,Rep,Ed Berdick,487
New London,Lisbon,State House,45,Dem,Steven Mikutel,1249
New London,Lisbon,State House,45,WF,Steven Mikutel,224
Litchfield,Litchfeld,President,,Rep,John McCain,2356
Litchfield,Litchfeld,President,,Dem,Barack Obama,2549
Litchfield,Litchfeld,President,,Ind,Ralph Nader,91
Litchfield,Litchfeld,President,,write-in,Chuck Baldwin,3
Litchfield,Litchfeld,President,,write-in,Roger Calero,0
Litchfield,Litchfeld,President,,write-in,Cynthia McKinney,0
Litchfield,Litchfeld,President,,write-in,Stewart Moore,0
Litchfield,Litchfield,US House,5,Rep,David J. Cappiello,2090
Litchfield,Litchfield,US House,5,Dem,Chris Murphy,2470
Litchfield,Litchfield,US House,5,Ind,Thomas L. Winn,60
Litchfield,Litchfield,US House,5,Green,Harold H. Burbank II,42
Litchfield,Litchfield,US House,5,WF,Chris Murphy,215
Litchfield,Litchfield,US House,5,write-in,Walter Gengarelly,0
Litchfield,Litchfield,State Senate,30,Rep,Andrew Roraback,3621
Litchfield,Litchfield,State Senate,30,Dem,Michael J. Renzullo,1061
Litchfield,Litchfield,State Senate,30,WF,Michael J. Renzullo,87
Litchfield,Litchfield Part,State House,66,Rep,Craig A. Miner,2578
Litchfield,Litchfield Part,State House,66,Dem,Nick Creed,1296
Litchfield,Litchfield Part,State House,66,CC,Richard S. Schuley,61
Litchfield,Litchfield Part,State House,66,WF,Nick Creed,84
Litchfield,Litchfield Part,State House,76,Rep,John Piscopo,542
Litchfield,Litchfield Part,State House,76,Dem,Joseph Arcuri,214
New London,Lyme,President,,Rep,John McCain,565
New London,Lyme,President,,Dem,Barack Obama,1003
New London,Lyme,President,,Ind,Ralph Nader,16
New London,Lyme,President,,write-in,Chuck Baldwin,1
New London,Lyme,President,,write-in,Roger Calero,0
New London,Lyme,President,,write-in,Cynthia McKinney,0
New London,Lyme,President,,write-in,Stewart Moore,0
New London,Lyme,US House,2,Rep,Sean Sullivan,498
New London,Lyme,US House,2,Dem,Joe Courtney,905
New London,Lyme,US House,2,Green,Scott Deshefy,34
New London,Lyme,US House,2,WF,Joe Courtney,75
New London,Lyme,US House,2,write-in,Todd Vachon,0
New London,Lyme,State Senate,33,Rep,Vincent A. Pacileo III,475
New London,Lyme,State Senate,33,Dem,Eileen M. Daily,949
New London,Lyme,State Senate,33,Green,Colin D. Bennett,46
New London,Lyme,State House,23,Rep,Marilyn Giuliano,726
New London,Lyme,State House,23,Dem,Eileen D. Baker,725
New London,Lyme,State House,23,WF,Eileen D. Baker,41
New Haven,Madison,President,,Rep,John McCain,4727
New Haven,Madison,President,,Dem,Barack Obama,6097
New Haven,Madison,President,,Ind,Ralph Nader,106
New Haven,Madison,President,,write-in,Chuck Baldwin,0
New Haven,Madison,President,,write-in,Roger Calero,0
New Haven,Madison,President,,write-in,Cynthia McKinney,0
New Haven,Madison,President,,write-in,Stewart Moore,0
New Haven,Madison,US House,2,Rep,Sean Sullivan,4541
New Haven,Madison,US House,2,Dem,Joe Courtney,5508
New Haven,Madison,US House,2,Green,Scott Deshefy,121
New Haven,Madison,US House,2,WF,Joe Courtney,154
New Haven,Madison,US House,2,write-in,Todd Vachon,0
New Haven,Madison,State Senate,12,Rep,Ryan Suerth,4996
New Haven,Madison,State Senate,12,Dem,Edward Meyer,5299
New Haven,Madison,State House,101,Rep,Jeanne Stevens,4051
New Haven,Madison,State House,101,Dem,Deborah Heinrich,6316
Hartford,Manchester,President,,Rep,John McCain,8457
Hartford,Manchester,President,,Dem,Barack Obama,17782
Hartford,Manchester,President,,Ind,Ralph Nader,356
Hartford,Manchester,President,,write-in,Chuck Baldwin,4
Hartford,Manchester,President,,write-in,Roger Calero,0
Hartford,Manchester,President,,write-in,Cynthia McKinney,3
Hartford,Manchester,President,,write-in,Stewart Moore,0
Hartford,Manchester,US House,1,Rep,Joe Visconti,6211
Hartford,Manchester,US House,1,Dem,John Larson,16048
Hartford,Manchester,US House,1,Green,Stephen Fournier,540
Hartford,Manchester,US House,1,WF,John Larson,1089
Hartford,Manchester,US House,1,write-in,Matthew Coleman,0
Hartford,Manchester,State Senate,4,Rep,David H. Blackwell,9417
Hartford,Manchester,State Senate,4,Dem,Mary Ann Handley,13746
Hartford,Manchester,State Senate,4,WF,Mary Ann Handley,1005
Hartford,Manchester Part,State House,12,Dem,Ryan P. Barry,8334
Hartford,Manchester Part,State House,13,Rep,Cheri Ann Pelletier,2673
Hartford,Manchester Part,State House,9,Rep,Clifton E. Thompson,2369
Hartford,Manchester Part,State House,13,Dem,John W. Thompson,4961
Hartford,Manchester Part,State House,9,Dem,Jason Rojas,2401
Hartford,Manchester Part,State House,13,WF,John W. Thompson,353
Hartford,Manchester Part,State House,9,WF,Jason Rojas,140
Tolland,Mansfield,President,,Rep,John McCain,2235
Tolland,Mansfield,President,,Dem,Barack Obama,7874
Tolland,Mansfield,President,,Ind,Ralph Nader,187
Tolland,Mansfield,President,,write-in,Chuck Baldwin,0
Tolland,Mansfield,President,,write-in,Roger Calero,0
Tolland,Mansfield,President,,write-in,Cynthia McKinney,9
Tolland,Mansfield,President,,write-in,Stewart Moore,1
Tolland,Mansfield,US House,2,Rep,Sean Sullivan,1708
Tolland,Mansfield,US House,2,Dem,Joe Courtney,7417
Tolland,Mansfield,US House,2,Green,Scott Deshefy,252
Tolland,Mansfield,US House,2,WF,Joe Courtney,221
Tolland,Mansfield,US House,2,write-in,Todd Vachon,1
Tolland,Mansfield,State Senate,29,Rep,Harry Carboni,1917
Tolland,Mansfield,State Senate,29,Dem,Donald E. Williams,6934
Tolland,Mansfield,State Senate,29,WF,Donald E. Williams,272
Tolland,Mansfield,State House,54,Dem,Denise W. Merrill,8031
Hartford,Marlborough,President,,Rep,John McCain,1594
Hartford,Marlborough,President,,Dem,Barack Obama,2071
Hartford,Marlborough,President,,Ind,Ralph Nader,36
Hartford,Marlborough,President,,write-in,Chuck Baldwin,0
Hartford,Marlborough,President,,write-in,Roger Calero,0
Hartford,Marlborough,President,,write-in,Cynthia McKinney,2
Hartford,Marlborough,President,,write-in,Stewart Moore,0
Hartford,Marlborough,US House,2,Rep,Sean Sullivan,1314
Hartford,Marlborough,US House,2,Dem,Joe Courtney,1860
Hartford,Marlborough,US House,2,Green,Scott Deshefy,47
Hartford,Marlborough,US House,2,WF,Joe Courtney,215
Hartford,Marlborough,US House,2,write-in,Todd Vachon,0
Hartford,Marlborough,State Senate,4,Rep,David H. Blackwell,1481
Hartford,Marlborough,State Senate,4,Dem,Mary Ann Handley,1699
Hartford,Marlborough,State Senate,4,WF,Mary Ann Handley,195
Hartford,Marlborough,State House,55,Rep,Pamela Z. Sawyer,2467
New Haven,Meriden,President,,Rep,John McCain,7363
New Haven,Meriden,President,,Dem,Barack Obama,15913
New Haven,Meriden,President,,Ind,Ralph Nader,301
New Haven,Meriden,President,,write-in,Chuck Baldwin,0
New Haven,Meriden,President,,write-in,Roger Calero,0
New Haven,Meriden,President,,write-in,Cynthia McKinney,0
New Haven,Meriden,President,,write-in,Stewart Moore,0
New Haven,Meriden,US House,5,Rep,David J. Cappiello,5316
New Haven,Meriden,US House,5,Dem,Chris Murphy,13944
New Haven,Meriden,US House,5,Ind,Thomas L. Winn,216
New Haven,Meriden,US House,5,Green,Harold H. Burbank II,174
New Haven,Meriden,US House,5,WF,Chris Murphy,2040
New Haven,Meriden,US House,5,write-in,Walter Gengarelly,0
New Haven,Meriden,State Senate,13,Rep,Tim Lenox,4177
New Haven,Meriden,State Senate,13,Dem,Thomas P. Gaffey,14958
New Haven,Meriden,State Senate,13,WF,Thomas P. Gaffey,2027
New Haven,Meriden Part,State House,82,Rep,Floresia V. Allen,2216
New Haven,Meriden Part,State House,82,Dem,"Emil ""Buddy"" Altobello",7096
New Haven,Meriden Part,State House,83,Rep,Kevin Scarpati,1924
New Haven,Meriden Part,State House,83,Dem,Catherine F. Abercrombie,4229
New Haven,Meriden Part,State House,84,Rep,Joseph T. Moller,908
New Haven,Meriden Part,State House,84,Dem,Christopher G. Donovan,4345
New Haven,Middlebury,President,,Rep,John McCain,2468
New Haven,Middlebury,President,,Dem,Barack Obama,1905
New Haven,Middlebury,President,,Ind,Ralph Nader,59
New Haven,Middlebury,President,,write-in,Chuck Baldwin,1
New Haven,Middlebury,President,,write-in,Roger Calero,0
New Haven,Middlebury,President,,write-in,Cynthia McKinney,0
New Haven,Middlebury,President,,write-in,Stewart Moore,0
New Haven,Middlebury,US House,5,Rep,David J. Cappiello,2087
New Haven,Middlebury,US House,5,Dem,Chris Murphy,1732
New Haven,Middlebury,US House,5,Ind,Thomas L. Winn,64
New Haven,Middlebury,US House,5,Green,Harold H. Burbank II,25
New Haven,Middlebury,US House,5,WF,Chris Murphy,161
New Haven,Middlebury,US House,5,write-in,Walter Gengarelly,0
New Haven,Middlebury,State Senate,32,Rep,Robert J. Kane,2489
New Haven,Middlebury,State Senate,32,Dem,John McCarthy,1378
New Haven,Middlebury,State Senate,32,WF,John McCarthy,124
New Haven,Middlebury,State House,71,Rep,Anthony J. D'Amelio,2155
New Haven,Middlebury,State House,71,Dem,"Stephen R. Ferrucci, III",1338
New Haven,Middlebury,State House,71,Ind,"Arthur J. Denze, Sr.",413
New Haven,Middlebury,State House,71,WF,"Stephen R. Ferrucci, III",116
Middlesex,Middlefield,President,,Rep,John McCain,1079
Middlesex,Middlefield,President,,Dem,Barack Obama,1452
Middlesex,Middlefield,President,,Ind,Ralph Nader,34
Middlesex,Middlefield,President,,write-in,Chuck Baldwin,1
Middlesex,Middlefield,President,,write-in,Roger Calero,0
Middlesex,Middlefield,President,,write-in,Cynthia McKinney,0
Middlesex,Middlefield,President,,write-in,Stewart Moore,0
Middlesex,Middlefield,US House,3,Rep,Bo Itshaky,583
Middlesex,Middlefield,US House,3,Dem,Rosa DeLauro,1609
Middlesex,Middlefield,US House,3,Green,Ralph Ferrucci,85
Middlesex,Middlefield,US House,3,WF,Rosa DeLauro,179
Middlesex,Middlefield,State Senate,13,Rep,Tim Lenox,771
Middlesex,Middlefield,State Senate,13,Dem,Thomas P. Gaffey,1464
Middlesex,Middlefield,State Senate,13,WF,Thomas P. Gaffey,138
Middlesex,Middlefield,State House,100,Rep,Raymond C. Kalinowski,1324
Middlesex,Middlefield,State House,100,Dem,Matthew Lesser,1057
Middlesex,Middlefield,State House,100,WF,Matthew Lesser,95
Middlesex,Middletown,President,,Rep,John McCain,5907
Middlesex,Middletown,President,,Dem,Barack Obama,15143
Middlesex,Middletown,President,,Ind,Ralph Nader,335
Middlesex,Middletown,President,,write-in,Chuck Baldwin,4
Middlesex,Middletown,President,,write-in,Roger Calero,0
Middlesex,Middletown,President,,write-in,Cynthia McKinney,3
Middlesex,Middletown,President,,write-in,Stewart Moore,0
Middlesex,Middletown Part,US House,1,Rep,Joe Visconti,953
Middlesex,Middletown Part,US House,1,Dem,John Larson,2659
Middlesex,Middletown Part,US House,1,Green,Stephen Fournier,73
Middlesex,Middletown Part,US House,1,WF,John Larson,212
Middlesex,Middletown Part,US House,1,write-in,Matthew Coleman,0
Middlesex,Middletown Part,US House,3,Rep,Bo Itshaky,2696
Middlesex,Middletown Part,US House,3,Dem,Rosa DeLauro,10764
Middlesex,Middletown Part,US House,3,Green,Ralph Ferrucci,540
Middlesex,Middletown Part,US House,3,WF,Rosa DeLauro,1167
Middlesex,Middletown Part,State Senate,9,Rep,Ralph Capenera,3793
Middlesex,Middletown Part,State Senate,13,Rep,Tim Lenox,1769
Middlesex,Middletown Part,State Senate,9,Dem,Paul R. Doyle,7618
Middlesex,Middletown Part,State Senate,13,Dem,Thomas P. Gaffey,5153
Middlesex,Middletown Part,State Senate,13,WF,Thomas P. Gaffey,456
Middlesex,Middletown Part,State House,32,Rep,Scott Adamsons,98
Middlesex,Middletown Part,State House,32,Dem,Jim O'Rourke,311
Middlesex,Middletown Part,State House,33,Rep,Catherine M. Johnson,3200
Middlesex,Middletown Part,State House,33,Dem,Joseph C. Serra,5903
Middlesex,Middletown Part,State House,33,WF,Joseph C. Serra,573
Middlesex,Middletown Part,State House,34,Rep,David Bauer,1103
Middlesex,Middletown Part,State House,34,Dem,Gail K. Hamm,2197
Middlesex,Middletown Part,State House,34,WF,Gail K. Hamm,211
Middlesex,Middletown Part,State House,100,Rep,Raymond C. Kalinowski,2000
Middlesex,Middletown Part,State House,100,Dem,Matthew Lesser,3156
Middlesex,Middletown Part,State House,100,WF,Matthew Lesser,288
New Haven,Milford,President,,Rep,John McCain,11772
New Haven,Milford,President,,Dem,Barack Obama,14873
New Haven,Milford,President,,Ind,Ralph Nader,347
New Haven,Milford,President,,write-in,Chuck Baldwin,2
New Haven,Milford,President,,write-in,Roger Calero,0
New Haven,Milford,President,,write-in,Cynthia McKinney,0
New Haven,Milford,President,,write-in,Stewart Moore,0
New Haven,Milford,US House,3,Rep,Bo Itshaky,6011
New Haven,Milford,US House,3,Dem,Rosa DeLauro,16249
New Haven,Milford,US House,3,Green,Ralph Ferrucci,617
New Haven,Milford,US House,3,WF,Rosa DeLauro,2477
New Haven,Milford,State Senate,14,Rep,Vincent Marino,9098
New Haven,Milford,State Senate,14,Dem,Gayle Slossberg,16429
New Haven,Milford Part,State House,117,Rep,Stephanie A. Williams,1830
New Haven,Milford Part,State House,117,D,Paul Davis,2088
New Haven,Milford Part,State House,118,Rep,Nanci A. Seltzer,3665
New Haven,Milford Part,State House,118,Dem,Barbara L. Lambert,5472
New Haven,Milford Part,State House,118,Ind,"Rocco J. Frank, Jr.",969
New Haven,Milford Part,State House,119,Rep,Kevin G. Liddy,3995
New Haven,Milford Part,State House,119,Dem,Richard F. Roy,6964
Fairfield,Monroe,President,,Rep,John McCain,5815
Fairfield,Monroe,President,,Dem,Barack Obama,5133
Fairfield,Monroe,President,,Ind,Ralph Nader,110
Fairfield,Monroe,President,,write-in,Chuck Baldwin,1
Fairfield,Monroe,President,,write-in,Roger Calero,0
