county,town,office,district,party,candidate,votes
Hartford,Glastonbury,Secretary of State,,Green,Michael Derosa,197
Hartford,Glastonbury,Treasurer,,Rep,Linda Roberts,4256
Hartford,Glastonbury,Treasurer,,Dem,Denise Nappier,9361
Hartford,Glastonbury,Treasurer,,Lbt,Steven Edelman,176
Hartford,Glastonbury,Treasurer,,CC,Mimi Knibbs,68
Hartford,Glastonbury,Treasurer,,Green,David Bue,137
Hartford,Glastonbury,Attorney General,,Rep,Robert Farr,4176
Hartford,Glastonbury,US Senate,,Rep,Alan Schlesinger,1453
Hartford,Glastonbury,Attorney General,,Dem,Richard Blumenthal,9980
Hartford,Glastonbury,US Senate,,Dem,Ned Lamont,6056
Hartford,Glastonbury,Attorney General,,Green,Nancy Burton,193
Hartford,Glastonbury,US Senate,,CC,Timothy Knibbs,35
Hartford,Glastonbury,US Senate,,Green,Ralph Ferrucci,70
Hartford,Glastonbury,US Senate,,CFL,Joe Lieberman,7414
Hartford,Glastonbury,State Senate,4,Rep,Chip Beckett,6587
Hartford,Glastonbury,State Senate,4,Dem,Mary Ann Handley,7303
Hartford,Glastonbury,State Senate,4,WF,Mary Ann Handley,322
Hartford,"Glastonbury, part of",US House 2,,Rep,Rob Simmons,2642
Hartford,"Glastonbury, part of",US House 1,,Rep,Scott MacLean,2484
Hartford,"Glastonbury, part of",US House 2,,Dem,Joe Courtney,2441
Hartford,"Glastonbury, part of",US House 1,,Dem,John Larson,6556
Hartford,"Glastonbury, part of",State House,9,Rep,Daniel Moura,1049
Hartford,"Glastonbury, part of",State House,9,Dem,Christopher R. Stone,2519
Hartford,"Glastonbury, part of",State House,9,WF,Geronimo Valdez,53
Hartford,"Glastonbury, part of",State House,31,Rep,Susan Karp,5249
Hartford,"Glastonbury, part of",State House,31,Dem,Thomas J. Kehoe,5315
Litchfield,Goshen,Governor,,Rep,Jodi Rell,989
Litchfield,Goshen,Governor,,Dem,John DeStefano,384
Litchfield,Goshen,Governor,,CC,Joseph Zdonczyk,9
Litchfield,Goshen,Governor,,Green,Clifford Thornton,8
Litchfield,Goshen,Secretary of State,,Rep,Richard Abbate,409
Litchfield,Goshen,Secretary of State,,Dem,Susan Bysiewicz,876
Litchfield,Goshen,Secretary of State,,Lbt,Ken Mosher,9
Litchfield,Goshen,Secretary of State,,CC,Jean Marie Burness,6
Litchfield,Goshen,Secretary of State,,Green,Michael Derosa,10
Litchfield,Goshen,Treasurer,,Rep,Linda Roberts,521
Litchfield,Goshen,Treasurer,,Dem,Denise Nappier,727
Litchfield,Goshen,Treasurer,,Lbt,Steven Edelman,13
Litchfield,Goshen,Treasurer,,CC,Mimi Knibbs,3
Litchfield,Goshen,Treasurer,,Green,David Bue,9
Litchfield,Goshen,Attorney General,,Rep,Robert Farr,438
Litchfield,Goshen,US Senate,,Rep,Alan Schlesinger,188
Litchfield,Goshen,Attorney General,,Dem,Richard Blumenthal,880
Litchfield,Goshen,US Senate,,Dem,Ned Lamont,484
Litchfield,Goshen,Attorney General,,Green,Nancy Burton,14
Litchfield,Goshen,US Senate,,CC,Timothy Knibbs,6
Litchfield,Goshen,US Senate,,Green,Ralph Ferrucci,4
Litchfield,Goshen,US Senate,,CFL,Joe Lieberman,726
Litchfield,Goshen,US House 5,,Rep,Nancy Johnson,683
Litchfield,Goshen,US House 5,,Dem,Chris Murphy,681
Litchfield,Goshen,US House 5,,WF,Chris Murphy,19
Litchfield,Goshen,State Senate,30,Rep,Andrew Roraback,1176
Litchfield,Goshen,State Senate,30,Dem,Matthew F. Brennan,209
Litchfield,Goshen,State Senate,30,WF,Matthew F. Brennan,6
Litchfield,Goshen,State House,64,Rep,Nancy Sieller,529
Litchfield,Goshen,State House,64,D,Roberta B. Willis,621
Hartford,Granby,Governor,,Rep,Jodi Rell,3408
Hartford,Granby,Governor,,Dem,John DeStefano,1548
Hartford,Granby,Governor,,CC,Joseph Zdonczyk,22
Hartford,Granby,Governor,,Green,Clifford Thornton,40
Hartford,Granby,Secretary of State,,Rep,Richard Abbate,1371
Hartford,Granby,Secretary of State,,Dem,Susan Bysiewicz,3254
Hartford,Granby,Secretary of State,,Lbt,Ken Mosher,48
Hartford,Granby,Secretary of State,,CC,Jean Marie Burness,42
Hartford,Granby,Secretary of State,,Green,Michael Derosa,62
Hartford,Granby,Treasurer,,Rep,Linda Roberts,1693
Hartford,Granby,Treasurer,,Dem,Denise Nappier,2847
Hartford,Granby,Treasurer,,Lbt,Steven Edelman,65
Hartford,Granby,Treasurer,,CC,Mimi Knibbs,34
Hartford,Granby,Treasurer,,Green,David Bue,58
Hartford,Granby,Attorney General,,Rep,Robert Farr,1511
Hartford,Granby,US Senate,,Rep,Alan Schlesinger,572
Hartford,Granby,Attorney General,,Dem,Richard Blumenthal,3217
Hartford,Granby,US Senate,,Dem,Ned Lamont,1947
Hartford,Granby,Attorney General,,Green,Nancy Burton,73
Hartford,Granby,US Senate,,CC,Timothy Knibbs,21
Hartford,Granby,US Senate,,Green,Ralph Ferrucci,27
Hartford,Granby,US Senate,,CFL,Joe Lieberman,2470
Hartford,Granby,US House 1,,Rep,Scott MacLean,1794
Hartford,Granby,US House 1,,Dem,John Larson,2837
Hartford,Granby,State House,62,Rep,Richard F. Ferrari,2955
Hartford,Granby,State House,62,WF,Adam Martinez,239
Hartford,"Granby, part of",State Senate,7,Rep,John A. Kissel,1801
Hartford,"Granby, part of",State Senate,7,Dem,William A. Kiner,1439
Hartford,"Granby, part of",State Senate,8,Rep,Thomas J. Herlihy,799
Hartford,"Granby, part of",State Senate,8,Dem,Steve Berry,579
Hartford,"Granby, part of",State Senate,8,WF,Steve Berry,16
Fairfield,Greenwich,Governor,,Rep,Jodi Rell,14552
Fairfield,Greenwich,Governor,,Dem,John DeStefano,5693
Fairfield,Greenwich,Governor,,CC,Joseph Zdonczyk,75
Fairfield,Greenwich,Governor,,Green,Clifford Thornton,107
Fairfield,Greenwich,Secretary of State,,Rep,Richard Abbate,9274
Fairfield,Greenwich,Secretary of State,,Dem,Susan Bysiewicz,8755
Fairfield,Greenwich,Secretary of State,,Lbt,Ken Mosher,298
Fairfield,Greenwich,Secretary of State,,CC,Jean Marie Burness,121
Fairfield,Greenwich,Secretary of State,,Green,Michael Derosa,288
Fairfield,Greenwich,Treasurer,,Rep,Linda Roberts,9324
Fairfield,Greenwich,Treasurer,,Dem,Denise Nappier,8700
Fairfield,Greenwich,Treasurer,,Lbt,Steven Edelman,342
Fairfield,Greenwich,Treasurer,,CC,Mimi Knibbs,120
Fairfield,Greenwich,Treasurer,,Green,David Bue,201
Fairfield,Greenwich,Attorney General,,Rep,Robert Farr,7538
Fairfield,Greenwich,US Senate,,Rep,Alan Schlesinger,1817
Fairfield,Greenwich,Attorney General,,Dem,Richard Blumenthal,11918
Fairfield,Greenwich,US Senate,,Dem,Ned Lamont,8258
Fairfield,Greenwich,Attorney General,,Green,Nancy Burton,273
Fairfield,Greenwich,US Senate,,CC,Timothy Knibbs,25
Fairfield,Greenwich,US Senate,,Green,Ralph Ferrucci,47
Fairfield,Greenwich,US Senate,,CFL,Joe Lieberman,11160
Fairfield,Greenwich,US House 4,,Rep,Christopher Shays,11655
Fairfield,Greenwich,US House 4,,Dem,Diane Farrell,9146
Fairfield,Greenwich,US House 4,,Lbt,Philip Maymin,243
Fairfield,Greenwich,State Senate,36,Rep,William H. Nickerson,11714
Fairfield,Greenwich,State Senate,36,Dem,Frank A. Farricker,7824
Fairfield,Greenwich,State Senate,36,Green,David A. Bedell,212
Fairfield,"Greenwich, part of",State House,149,Rep,Livvy R. Floren,3641
Fairfield,"Greenwich, part of",State House,150,Rep,Lile R. Gibbons,4151
Fairfield,"Greenwich, part of",State House,151,Rep,Claudia Powers,3883
Fairfield,"Greenwich, part of",State House,151,Dem,Edward T. Krumeich,3751
New London,Griswold,Governor,,Rep,Jodi Rell,2119
New London,Griswold,Governor,,Dem,John DeStefano,1244
New London,Griswold,Governor,,CC,Joseph Zdonczyk,26
New London,Griswold,Governor,,Green,Clifford Thornton,30
New London,Griswold,Secretary of State,,Rep,Richard Abbate,623
New London,Griswold,Secretary of State,,Dem,Susan Bysiewicz,2375
New London,Griswold,Secretary of State,,Lbt,Ken Mosher,49
New London,Griswold,Secretary of State,,CC,Jean Marie Burness,35
New London,Griswold,Secretary of State,,Green,Michael Derosa,56
New London,Griswold,Treasurer,,Rep,Linda Roberts,852
New London,Griswold,Treasurer,,Dem,Denise Nappier,1985
New London,Griswold,Treasurer,,Lbt,Steven Edelman,69
New London,Griswold,Treasurer,,CC,Mimi Knibbs,34
New London,Griswold,Treasurer,,Green,David Bue,39
New London,Griswold,Attorney General,,Rep,Robert Farr,591
New London,Griswold,US Senate,,Rep,Alan Schlesinger,330
New London,Griswold,Attorney General,,Dem,Richard Blumenthal,2475
New London,Griswold,US Senate,,Dem,Ned Lamont,1342
New London,Griswold,Attorney General,,Green,Nancy Burton,72
New London,Griswold,US Senate,,CC,Timothy Knibbs,15
New London,Griswold,US Senate,,Green,Ralph Ferrucci,17
New London,Griswold,US Senate,,CFL,Joe Lieberman,1731
New London,Griswold,US House 2,,Rep,Rob Simmons,1713
New London,Griswold,US House 2,,Dem,Joe Courtney,1564
New London,Griswold,State Senate,18,Rep,Lenny T. Winkler,1297
New London,Griswold,State Senate,18,Dem,Andrew M. Maynard,1684
New London,Griswold,State House,45,Rep,Bob LaChapelle,609
New London,Griswold,State House,45,Dem,Steven T. Mikutel,2483
New London,Griswold,State House,45,WF,Steven T. Mikutel,213
New London,Groton,Governor,,Rep,Jodi Rell,6443
New London,Groton,Governor,,Dem,John DeStefano,3673
New London,Groton,Governor,,CC,Joseph Zdonczyk,51
New London,Groton,Governor,,Green,Clifford Thornton,88
New London,Groton,Secretary of State,,Rep,Richard Abbate,2373
New London,Groton,Secretary of State,,Dem,Susan Bysiewicz,6803
New London,Groton,Secretary of State,,Lbt,Ken Mosher,173
New London,Groton,Secretary of State,,CC,Jean Marie Burness,83
New London,Groton,Secretary of State,,Green,Michael Derosa,183
New London,Groton,Treasurer,,Rep,Linda Roberts,3021
New London,Groton,Treasurer,,Dem,Denise Nappier,5772
New London,Groton,Treasurer,,Lbt,Steven Edelman,152
New London,Groton,Treasurer,,CC,Mimi Knibbs,75
New London,Groton,Treasurer,,Green,David Bue,169
New London,Groton,Attorney General,,Rep,Robert Farr,2151
New London,Groton,US Senate,,Rep,Alan Schlesinger,887
New London,Groton,Attorney General,,Dem,Richard Blumenthal,7327
New London,Groton,US Senate,,Dem,Ned Lamont,3989
New London,Groton,Attorney General,,Green,Nancy Burton,216
New London,Groton,US Senate,,CC,Timothy Knibbs,27
New London,Groton,US Senate,,Green,Ralph Ferrucci,49
New London,Groton,US Senate,,CFL,Joe Lieberman,5452
New London,Groton,US House 2,,Rep,Rob Simmons,5425
New London,Groton,US House 2,,Dem,Joe Courtney,4758
New London,Groton,State Senate,18,Rep,Lenny T. Winkler,5658
New London,Groton,State Senate,18,Dem,Andrew M. Maynard,4283
New London,"Groton, part of",State House,40,Dem,Edward E. Moukawsher,2329
New London,"Groton, part of",State House,41,Rep,Heather Sherman Bond,3060
New London,"Groton, part of",State House,41,Dem,Elissa T. Wright,3379
New Haven,Guilford,Governor,,Rep,Jodi Rell,6551
New Haven,Guilford,Governor,,Dem,John DeStefano,3107
New Haven,Guilford,Governor,,CC,Joseph Zdonczyk,25
New Haven,Guilford,Governor,,Green,Clifford Thornton,84
New Haven,Guilford,Secretary of State,,Rep,Richard Abbate,2371
New Haven,Guilford,Secretary of State,,Dem,Susan Bysiewicz,6551
New Haven,Guilford,Secretary of State,,Lbt,Ken Mosher,85
New Haven,Guilford,Secretary of State,,CC,Jean Marie Burness,46
New Haven,Guilford,Secretary of State,,Green,Michael Derosa,136
New Haven,Guilford,Treasurer,,Rep,Linda Roberts,2857
New Haven,Guilford,Treasurer,,Dem,Denise Nappier,4728
New Haven,Guilford,Treasurer,,Lbt,Steven Edelman,113
New Haven,Guilford,Treasurer,,CC,Mimi Knibbs,46
New Haven,Guilford,Treasurer,,Green,David Bue,128
New Haven,Guilford,Attorney General,,Rep,Robert Farr,2750
New Haven,Guilford,US Senate,,Rep,Alan Schlesinger,731
New Haven,Guilford,Attorney General,,Dem,Richard Blumenthal,6952
New Haven,Guilford,US Senate,,Dem,Ned Lamont,3909
New Haven,Guilford,Attorney General,,Green,Nancy Burton,139
New Haven,Guilford,US Senate,,CC,Timothy Knibbs,25
New Haven,Guilford,US Senate,,Green,Ralph Ferrucci,52
New Haven,Guilford,US Senate,,CFL,Joe Lieberman,5170
New Haven,Guilford,US House 3,,Rep,Joseph Vollano,2287
New Haven,Guilford,US House 3,,Dem,Rosa DeLauro,7010
New Haven,Guilford,US House 3,,Green,Daniel Sumrall,98
New Haven,Guilford,State Senate,12,Rep,Gregg Hannan,3044
New Haven,Guilford,State Senate,12,Dem,Edward Meyer,6091
New Haven,"Guilford, part of",State House,98,Dem,Patricia M. Widlitz,5421
New Haven,"Guilford, part of",State House,101,Rep,Noreen Kokoruda,722
New Haven,"Guilford, part of",State House,101,Dem,Deb Heinrich,1313
Middlesex,Haddam,Governor,,Rep,Jodi Rell,2258
Middlesex,Haddam,Governor,,Dem,John DeStefano,1262
Middlesex,Haddam,Governor,,CC,Joseph Zdonczyk,14
Middlesex,Haddam,Governor,,Green,Clifford Thornton,40
Middlesex,Haddam,Secretary of State,,Rep,Richard Abbate,769
Middlesex,Haddam,Secretary of State,,Dem,Susan Bysiewicz,2581
Middlesex,Haddam,Secretary of State,,Lbt,Ken Mosher,34
Middlesex,Haddam,Secretary of State,,CC,Jean Marie Burness,17
Middlesex,Haddam,Secretary of State,,Green,Michael Derosa,53
Middlesex,Haddam,Treasurer,,Rep,Linda Roberts,987
Middlesex,Haddam,Treasurer,,Dem,Denise Nappier,2256
Middlesex,Haddam,Treasurer,,Lbt,Steven Edelman,34
Middlesex,Haddam,Treasurer,,CC,Mimi Knibbs,24
Middlesex,Haddam,Treasurer,,Green,David Bue,54
Middlesex,Haddam,Attorney General,,Rep,Robert Farr,816
Middlesex,Haddam,US Senate,,Rep,Alan Schlesinger,350
Middlesex,Haddam,Attorney General,,Dem,Richard Blumenthal,2562
Middlesex,Haddam,US Senate,,Dem,Ned Lamont,1471
Middlesex,Haddam,Attorney General,,Green,Nancy Burton,73
Middlesex,Haddam,US Senate,,CC,Timothy Knibbs,7
Middlesex,Haddam,US Senate,,Green,Ralph Ferrucci,19
Middlesex,Haddam,US Senate,,CFL,Joe Lieberman,1750
Middlesex,Haddam,US House 2,,Rep,Rob Simmons,1749
Middlesex,Haddam,US House 2,,Dem,Joe Courtney,1725
Middlesex,Haddam,State Senate,33,Rep,Salvatore Nucifora,1024
Middlesex,Haddam,State Senate,33,Dem,Eileen M. Daily,2277
Middlesex,Haddam,State Senate,33,Green,Colin Daniel Bennett,88
Middlesex,Haddam,State House,36,Rep,Neil C. Nichols,1234
Middlesex,Haddam,State House,36,Dem,James Field Spallone,2039
New Haven,Hamden,Governor,,Rep,Jodi Rell,10940
New Haven,Hamden,Governor,,Dem,John DeStefano,8509
New Haven,Hamden,Governor,,CC,Joseph Zdonczyk,64
New Haven,Hamden,Governor,,Green,Clifford Thornton,188
New Haven,Hamden,Secretary of State,,Rep,Richard Abbate,3388
New Haven,Hamden,Secretary of State,,Dem,Susan Bysiewicz,13510
New Haven,Hamden,Secretary of State,,Lbt,Ken Mosher,181
New Haven,Hamden,Secretary of State,,CC,Jean Marie Burness,136
New Haven,Hamden,Secretary of State,,Green,Michael Derosa,352
New Haven,Hamden,Treasurer,,Rep,Linda Roberts,3835
New Haven,Hamden,Treasurer,,Dem,Denise Nappier,12451
New Haven,Hamden,Treasurer,,Lbt,Steven Edelman,238
New Haven,Hamden,Treasurer,,CC,Mimi Knibbs,129
New Haven,Hamden,Treasurer,,Green,David Bue,280
New Haven,Hamden,Attorney General,,Rep,Robert Farr,2867
New Haven,Hamden,US Senate,,Rep,Alan Schlesinger,1276
New Haven,Hamden,Attorney General,,Dem,Richard Blumenthal,14582
New Haven,Hamden,US Senate,,Dem,Ned Lamont,8294
New Haven,Hamden,Attorney General,,Green,Nancy Burton,340
New Haven,Hamden,US Senate,,CC,Timothy Knibbs,47
New Haven,Hamden,US Senate,,Green,Ralph Ferrucci,117
New Haven,Hamden,US Senate,,CFL,Joe Lieberman,10170
New Haven,Hamden,US House 3,,Rep,Joseph Vollano,3468
New Haven,Hamden,US House 3,,Dem,Rosa DeLauro,14616
New Haven,Hamden,US House 3,,Green,Daniel Sumrall,272
New Haven,"Hamden, part of",State Senate,11,Dem,Martin M. Looney,8872
New Haven,"Hamden, part of",State Senate,17,Rep,Boaz Itshaky,890
New Haven,"Hamden, part of",State Senate,17,Dem,Joe Crisco,4110
New Haven,"Hamden, part of",State Senate,17,WF,Joe Crisco,210
New Haven,"Hamden, part of",State House,88,Dem,Brendan Sharkey,4485
New Haven,"Hamden, part of",State House,88,WF,Brendan Sharkey,242
New Haven,"Hamden, part of",State House,91,Dem,Peter F. Villano,4884
New Haven,"Hamden, part of",State House,96,Dem,Cameron C. Staples,2333
New Haven,"Hamden, part of",State House,103,Rep,Al Adinolfi,1159
New Haven,"Hamden, part of",State House,103,Dem,Dr. Phil Brewer,793
New Haven,"Hamden, part of",State House,103,WF,Jessica N. Heman,33
Windham,Hampton,Governor,,Rep,Jodi Rell,465
Windham,Hampton,Governor,,Dem,John DeStefano,351
Windham,Hampton,Governor,,CC,Joseph Zdonczyk,3
Windham,Hampton,Governor,,Green,Clifford Thornton,28
Windham,Hampton,Secretary of State,,Rep,Richard Abbate,187
Windham,Hampton,Secretary of State,,Dem,Susan Bysiewicz,583
Windham,Hampton,Secretary of State,,Lbt,Ken Mosher,10
Windham,Hampton,Secretary of State,,CC,Jean Marie Burness,5
Windham,Hampton,Secretary of State,,Green,Michael Derosa,15
Windham,Hampton,Treasurer,,Rep,Linda Roberts,233
Windham,Hampton,Treasurer,,Dem,Denise Nappier,509
Windham,Hampton,Treasurer,,Lbt,Steven Edelman,20
Windham,Hampton,Treasurer,,CC,Mimi Knibbs,4
Windham,Hampton,Treasurer,,Green,David Bue,16
Windham,Hampton,Attorney General,,Rep,Robert Farr,179
Windham,Hampton,US Senate,,Rep,Alan Schlesinger,89
Windham,Hampton,Attorney General,,Dem,Richard Blumenthal,612
Windham,Hampton,US Senate,,Dem,Ned Lamont,391
Windham,Hampton,Attorney General,,Green,Nancy Burton,14
Windham,Hampton,US Senate,,CC,Timothy Knibbs,4
Windham,Hampton,US Senate,,Green,Ralph Ferrucci,5
Windham,Hampton,US Senate,,CFL,Joe Lieberman,370
Windham,Hampton,US House 2,,Rep,Rob Simmons,392
Windham,Hampton,US House 2,,Dem,Joe Courtney,441
Windham,Hampton,State Senate,35,Rep,Tony Guglielmo,489
Windham,Hampton,State Senate,35,WF,Tony Guglielmo,23
Windham,Hampton,State House,50,Rep,Mike Alberts,400
Windham,Hampton,State House,50,Dem,Sherri Vogt,401
Hartford,Hartford,Governor,,Rep,Jodi Rell,4477
Hartford,Hartford,Governor,,Dem,John DeStefano,10263
Hartford,Hartford,Governor,,CC,Joseph Zdonczyk,161
Hartford,Hartford,Governor,,Green,Clifford Thornton,262
Hartford,Hartford,Secretary of State,,Rep,Richard Abbate,964
Hartford,Hartford,Secretary of State,,Dem,Susan Bysiewicz,11881
Hartford,Hartford,Secretary of State,,Lbt,Ken Mosher,178
Hartford,Hartford,Secretary of State,,CC,Jean Marie Burness,181
Hartford,Hartford,Secretary of State,,Green,Michael Derosa,237
Hartford,Hartford,Treasurer,,Rep,Linda Roberts,1116
Hartford,Hartford,Treasurer,,Dem,Denise Nappier,12557
Hartford,Hartford,Treasurer,,Lbt,Steven Edelman,211
Hartford,Hartford,Treasurer,,CC,Mimi Knibbs,151
Hartford,Hartford,Treasurer,,Green,David Bue,190
Hartford,Hartford,Attorney General,,Rep,Robert Farr,1242
Hartford,Hartford,US Senate,,Rep,Alan Schlesinger,567
Hartford,Hartford,Attorney General,,Dem,Richard Blumenthal,12270
Hartford,Hartford,US Senate,,Dem,Ned Lamont,10521
Hartford,Hartford,Attorney General,,Green,Nancy Burton,385
Hartford,Hartford,US Senate,,CC,Timothy Knibbs,83
Hartford,Hartford,US Senate,,Green,Ralph Ferrucci,77
Hartford,Hartford,US Senate,,CFL,Joe Lieberman,4456
Hartford,Hartford,US House 1,,Rep,Scott MacLean,1279
Hartford,Hartford,US House 1,,Dem,John Larson,12037
Hartford,"Hartford, part of",State Senate,1,Dem,John Fonfara,6145
Hartford,"Hartford, part of",State Senate,1,Green,Robert M. Pandolfo,280
Hartford,"Hartford, part of",State Senate,1,WF,John Fonfara,443
Hartford,"Hartford, part of",State Senate,2,Rep,Asim A. Hanif,387
Hartford,"Hartford, part of",State Senate,2,Dem,Eric D. Coleman,5429
Hartford,"Hartford, part of",State Senate,2,WF,Eric D. Coleman,552
Hartford,"Hartford, part of",State House,1,Dem,Kenneth P. Green,2074
Hartford,"Hartford, part of",State House,3,Dem,Minnie Gonzalez,1668
Hartford,"Hartford, part of",State House,3,WF,Minnie Gonzalez,146
Hartford,"Hartford, part of",State House,4,Dem,Kelvin Roldan,1254
Hartford,"Hartford, part of",State House,5,Dem,Marie Lopez Kirkley-Bey,1954
Hartford,"Hartford, part of",State House,5,Lbt,Richard Lion,77
Hartford,"Hartford, part of",State House,6,Dem,Art J. Feltman,2410
Hartford,"Hartford, part of",State House,6,WF,Art J. Feltman,151
